"box","ID","transp","in_","out_","in_duration","out_duration","in_r_pk","out_r_pk","direction_detail","direction","type","time_inside_min","sex","IDmale","firstEgg","date_","rel_day","sleep","start","end","counter","sound_data","channel"
"177",252,"B4X1818","F6D0000000008001",2019-04-25 14:42:33,2019-04-25 14:56:58,1.622,1.426,888119,888144,"O/I|I/o","IN-OUT","v2",14.4404333353043,2,"B4H0867",2019-04-20,2019-04-25,5,0,2019-04-25 14:28:06,2019-04-25 15:11:25,307,1,"0"
"178",252,"B4X1818","F6D0000000008001",2019-04-25 15:07:29,2019-04-25 15:47:30,3.033,0.798,888157,888189,"O/i|I/o","IN-OUT","v2",40.0299666682879,2,"B4H0867",2019-04-20,2019-04-25,5,0,2019-04-25 14:27:27,2019-04-25 16:27:32,308,1,"0"
"179",252,"B4X1818","F6D0000000008001",2019-04-25 16:02:57,2019-04-25 16:18:12,1.938,2.926,888204,888220,"O/I|I/I","IN-OUT","v2",15.2987666686376,2,"B4H0867",2019-04-20,2019-04-25,5,0,2019-04-25 15:47:39,2019-04-25 16:33:32,309,1,"0"
"180",252,"B4X1818","F6D0000000008001",2019-04-25 16:39:34,2019-04-25 17:07:14,2.615,4.622,888232,888305,"O/I|I/o","IN-OUT","v2",27.7436999996503,2,"B4H0867",2019-04-20,2019-04-25,5,0,2019-04-25 16:11:49,2019-04-25 17:35:03,310,1,"0"
"181",252,"B4X1818","F6D0000000008001",2019-04-25 17:10:11,2019-04-25 17:12:54,2.781,4.717,888362,888384,"O/I|I/o","IN-OUT","v2",2.79528333346049,2,"B4H0867",2019-04-20,2019-04-25,5,0,2019-04-25 17:07:23,2019-04-25 17:15:46,311,1,"0"
"182",252,"B4X1818","F6D0000000008001",2019-04-25 18:51:12,2019-04-25 19:08:11,0.974,0.813,888442,888462,"O/I|I/I","IN-OUT","v2",16.9968833327293,2,"B4H0867",2019-04-20,2019-04-25,5,0,2019-04-25 18:34:12,2019-04-25 19:25:11,312,1,"0"
"183",252,"B4X1818","F6D0000000008001",2019-04-25 19:18:17,2019-04-25 19:31:35,0.917,1.247,888467,888489,"O/I|I/O","IN-OUT","v2",13.3207833329837,2,"B4H0867",2019-04-20,2019-04-25,5,0,2019-04-25 19:04:57,2019-04-25 19:44:55,313,1,"0"
"184",262,"B4X1126","85D0000000008001",2019-04-21 19:33:18,2019-04-22 06:21:37,1.165,3.746,717836,717841,"O/I|I/o","IN-OUT","v2",648.379100000858,2,"B4X1151",2019-04-19,2019-04-22,3,1,2019-04-22 05:51:40,2019-04-22 06:51:40,222,1,"1"
"185",262,"B4X1126","85D0000000008001",2019-04-22 09:59:08,2019-04-22 10:34:55,0.845,2.621,717875,717889,"O/I|I/o","IN-OUT","v2",35.827016667525,2,"B4X1151",2019-04-19,2019-04-22,3,0,2019-04-22 09:23:18,2019-04-22 11:10:47,223,1,"1"
"186",268,"B4H0857","7F0213A801AF0001",2019-04-07 19:39:11,2019-04-08 06:36:44,0.638,2.415,950783,950800,"O/I|I/o","IN-OUT","v2",657.590249999364,2,"B4X1340",2019-04-11,2019-04-08,-3,1,2019-04-08 06:06:46,2019-04-08 07:06:46,29,1,"1"
"187",268,"B4H0857","7F0213A801AF0001",2019-04-08 10:44:42,2019-04-08 10:52:26,1.543,6.231,950850,950860,"O/I|I/I","IN-OUT","v2",7.83718333244324,2,"B4X1340",2019-04-11,2019-04-08,-3,0,2019-04-08 10:36:51,2019-04-08 11:00:22,30,1,"1"
"188",268,"B4H0857","7F0213A801AF0001",2019-04-08 11:50:45,2019-04-08 12:10:21,0.52,1.023,951022,951037,"o/I|I/O","IN-OUT","v2",19.6170500000318,2,"B4X1340",2019-04-11,2019-04-08,-3,0,2019-04-08 11:31:07,2019-04-08 12:29:59,31,1,"1"
"189",269,"B4X1565","38A0000000008001",2019-04-15 19:50:36,2019-04-16 06:24:18,2.083,4.507,1210481,1210501,"O/i|I/o","IN-OUT","v2",633.775116666158,2,"B4X1740",2019-04-20,2019-04-16,-4,1,2019-04-16 05:54:22,2019-04-16 06:54:22,253,1,"0"
"190",269,"B4X1565","38A0000000008001",2019-04-16 11:39:14,2019-04-16 11:41:28,1.705,4.599,1210833,1210868,"O/i|I/o","IN-OUT","v2",2.30998333295186,2,"B4X1740",2019-04-20,2019-04-16,-4,0,2019-04-16 11:36:55,2019-04-16 11:43:51,254,1,"0"
"191",269,"B4X1565","38A0000000008001",2019-04-18 19:58:03,2019-04-19 06:08:05,0.965,1.999,1214704,1214724,"O/I|I/o","IN-OUT","v2",610.066650001208,2,"B4X1740",2019-04-20,2019-04-19,-1,1,2019-04-19 05:38:06,2019-04-19 06:38:06,255,1,"0"
"192",269,"B4X1565","38A0000000008001",2019-04-19 06:11:56,2019-04-19 06:23:56,0.74,4.345,1214729,1214740,"O/i|I/o","IN-OUT","v2",12.0724166671435,2,"B4X1740",2019-04-20,2019-04-19,-1,0,2019-04-19 05:59:51,2019-04-19 06:36:04,256,1,"0"
"193",269,"B4X1565","38A0000000008001",2019-04-22 19:53:32,2019-04-23 06:24:57,1.497,5.161,1215512,1215532,"O/I|I/o","IN-OUT","v2",631.502683333556,2,"B4X1740",2019-04-20,2019-04-23,3,1,2019-04-23 05:55:02,2019-04-23 06:55:02,257,1,"0"
"194",269,"B4X1565","38A0000000008001",2019-04-23 07:09:52,2019-04-23 07:20:43,2.858,5.352,1215558,1215600,"O/I|I/o","IN-OUT","v2",10.9391999999682,2,"B4X1740",2019-04-20,2019-04-23,3,0,2019-04-23 06:58:55,2019-04-23 07:31:44,258,1,"0"
"195",271,"B4X1862","9DD0000000008001",2019-04-20 20:04:56,2019-04-21 06:22:01,1.978,6.247,2757512,2757530,"O/I|I/O","IN-OUT","v2",617.18744999965,2,"B4P8261",2019-04-20,2019-04-21,1,1,2019-04-21 05:52:07,2019-04-21 06:52:07,334,1,"1"
"196",271,"B4X1862","9DD0000000008001",2019-04-21 19:56:59,2019-04-21 20:05:42,1.02,1.167,2758145,2758159,"O/I|I/o","IN-OUT","v2",8.73611666758855,2,"B4P8261",2019-04-20,2019-04-21,1,0,2019-04-21 19:48:14,2019-04-21 20:14:27,335,1,"1"
"197",271,"B4X1862","9DD0000000008001",2019-04-24 19:42:04,2019-04-25 09:34:38,1.553,1.24,2759410,2759556,"O/I|I/O","IN-OUT","v2",832.587333333492,2,"B4P8261",2019-04-20,2019-04-25,5,1,2019-04-25 09:04:39,2019-04-25 10:04:39,336,1,"1"
"198",271,"B4X1862","9DD0000000008001",2019-04-25 19:06:51,2019-04-25 19:23:35,2.605,5.213,2760029,2760037,"O/I|I/O","IN-OUT","v2",16.8202166676521,2,"B4P8261",2019-04-20,2019-04-25,5,0,2019-04-25 18:50:01,2019-04-25 19:40:29,337,1,"1"
"199",271,"B4X1862","9DD0000000008001",2019-04-25 19:28:47,2019-04-25 19:47:11,1.261,5.744,2760048,2760073,"O/I|I/o","IN-OUT","v2",18.495733332634,2,"B4P8261",2019-04-20,2019-04-25,5,0,2019-04-25 19:10:17,2019-04-25 20:05:46,338,1,"1"
"200",272,"B4X1324","10A0000000008001",2019-04-24 19:10:44,2019-04-25 06:20:29,0.809,6.221,285576,285665,"O/I|I/o","IN-OUT","v2",669.853683332602,2,"B4P9239",2019-04-21,2019-04-25,4,1,2019-04-25 05:50:35,2019-04-25 06:50:35,236,1,"1"
"201",272,"B4X1324","10A0000000008001",2019-04-25 06:56:45,2019-04-25 07:07:12,1.184,5.204,285670,285761,"O/I|I/o","IN-OUT","v2",10.5367333332698,2,"B4P9239",2019-04-21,2019-04-25,4,0,2019-04-25 06:46:12,2019-04-25 07:17:49,237,1,"1"
"202",73,"B4H0051","A1422A8758900001",2019-04-15 19:52:05,2019-04-16 06:27:59,1.478,6.171,3382444,3382555,"O/I|I/I","IN-OUT","v2",636.002850000064,2,"B4X1765",2019-04-12,2019-04-15,3,-1,2019-04-15 19:37:05,2019-04-15 20:07:05,1001,10,"10"
"203",73,"B4H0051","A1422A8758900001",2019-04-17 19:49:24,2019-04-18 06:15:49,1.064,5.166,3383989,3383994,"O/I|I/o","IN-OUT","v2",626.502766664823,2,"B4X1765",2019-04-12,2019-04-17,5,-1,2019-04-17 19:34:24,2019-04-17 20:04:24,1002,10,"10"
"204",125,"B4H0150","0A2213A801AF0001",2019-04-07 19:42:15,2019-04-08 06:42:43,0.589,1.805,299380,299482,"O/I|I/o","IN-OUT","v2",660.496750001113,2,"B4X1240",2019-04-09,2019-04-07,-2,-1,2019-04-07 19:27:15,2019-04-07 19:57:15,1003,10,"10"
"205",125,"B4H0150","0A2213A801AF0001",2019-04-09 19:41:19,2019-04-10 06:40:13,2.016,4.842,300112,300184,"O/I|I/o","IN-OUT","v2",658.980700000127,2,"B4X1240",2019-04-09,2019-04-09,0,-1,2019-04-09 19:26:19,2019-04-09 19:56:19,1004,10,"10"
"206",125,"B4H0150","0A2213A801AF0001",2019-04-12 19:22:04,2019-04-13 06:24:12,2.638,4.357,301630,301647,"O/I|I/o","IN-OUT","v2",662.205950001876,2,"B4X1240",2019-04-09,2019-04-12,3,-1,2019-04-12 19:07:04,2019-04-12 19:37:04,1005,10,"10"
"207",125,"B4H0150","0A2213A801AF0001",2019-04-13 19:28:05,2019-04-14 06:41:35,2.101,2.486,302433,302490,"O/I|I/o","IN-OUT","v2",673.541433334351,2,"B4X1240",2019-04-09,2019-04-13,4,-1,2019-04-13 19:13:05,2019-04-13 19:43:05,1006,10,"10"
"208",125,"B4H0150","0A2213A801AF0001",2019-04-14 20:06:40,2019-04-15 06:46:10,2.879,3.605,303222,303310,"O/I|I/O","IN-OUT","v2",639.560083333651,2,"B4X1240",2019-04-09,2019-04-14,5,-1,2019-04-14 19:51:40,2019-04-14 20:21:40,1007,10,"10"
"209",67,"B4H0379","ED2213A801AF0001",2019-04-07 19:42:51,2019-04-08 06:23:15,0.64,3.166,4362262,4362269,"O/I|I/I","IN-OUT","v2",640.452766664823,2,"B4P9915",2019-04-11,2019-04-07,-4,-1,2019-04-07 19:27:51,2019-04-07 19:57:51,1008,10,"10"
"210",67,"B4H0379","ED2213A801AF0001",2019-04-08 19:44:31,2019-04-09 06:38:46,87.596,3.336,4362970,4362997,"?/i|I/o","IN-OUT","v2",654.305599999428,2,"B4P9915",2019-04-11,2019-04-08,-3,-1,2019-04-08 19:29:31,2019-04-08 19:59:31,1009,10,"10"
"211",67,"B4H0379","ED2213A801AF0001",2019-04-13 19:30:38,2019-04-14 06:52:02,0.638,4.757,4364045,4364052,"O/I|I/o","IN-OUT","v2",681.479283332825,2,"B4P9915",2019-04-11,2019-04-13,2,-1,2019-04-13 19:15:38,2019-04-13 19:45:38,1010,10,"10"
"212",7,"B4H0471","438213A801AF0001",2019-04-08 19:39:34,2019-04-09 06:44:55,0.533,1.014,3013903,3013908,"O/I|I/o","IN-OUT","v2",665.366899998983,2,"B4H0940",2019-04-10,2019-04-08,-2,-1,2019-04-08 19:24:34,2019-04-08 19:54:34,1011,10,"10"
"213",7,"B4H0471","438213A801AF0001",2019-04-09 19:33:48,2019-04-10 06:59:33,1.486,1.068,3014402,3014419,"I/i|I/o","IN-OUT","v2",685.767800001303,2,"B4H0940",2019-04-10,2019-04-09,-1,-1,2019-04-09 19:18:48,2019-04-09 19:48:48,1012,10,"10"
"214",268,"B4H0857","7F0213A801AF0001",2019-04-08 19:41:26,2019-04-09 06:38:22,2.632,2.259,951400,951417,"O/i|I/O","IN-OUT","v2",656.970983334382,2,"B4X1340",2019-04-11,2019-04-08,-3,-1,2019-04-08 19:26:26,2019-04-08 19:56:26,1013,10,"10"
"215",136,"B4P1849","A9D0000000008001",2019-04-23 19:43:45,2019-04-24 06:23:46,1.733,1.239,648456,648461,"O/I|I/O","IN-OUT","v2",640.037316668034,2,"B4P8598",2019-04-20,2019-04-23,3,-1,2019-04-23 19:28:45,2019-04-23 19:58:45,1014,10,"10"
"216",136,"B4P1849","A9D0000000008001",2019-04-24 19:54:38,2019-04-25 06:32:18,1.234,2.781,648813,648838,"O/i|I/O","IN-OUT","v2",637.713016664982,2,"B4P8598",2019-04-20,2019-04-24,4,-1,2019-04-24 19:39:38,2019-04-24 20:09:38,1015,10,"10"
"217",196,"B4P8034","A740000000008001",2019-04-26 19:52:58,2019-04-27 06:07:41,0.592,4.733,871160,871173,"O/I|I/O","IN-OUT","v2",614.795550000668,2,"B4P9662",2019-04-23,2019-04-26,3,-1,2019-04-26 19:37:58,2019-04-26 20:07:58,1016,10,"10"
"218",77,"B4P8109","2EC213A801AF0001",2019-04-06 19:51:46,2019-04-07 06:46:11,1.382,3.706,14335410,14335467,"O/I|I/o","IN-OUT","v2",654.478433334827,2,"B4P8196",2019-04-09,2019-04-06,-3,-1,2019-04-06 19:36:46,2019-04-06 20:06:46,1017,10,"10"
"219",153,"B4P8147","91C213A801AF0001",2019-04-13 19:44:03,2019-04-14 06:23:34,1.971,4.844,613209,613216,"O/I|I/o","IN-OUT","v2",639.597400001685,2,"B4X1473",2019-04-18,2019-04-13,-5,-1,2019-04-13 19:29:03,2019-04-13 19:59:03,1018,10,"10"
"220",153,"B4P8147","91C213A801AF0001",2019-04-20 19:57:23,2019-04-21 06:10:00,0.753,3.063,619723,619728,"O/I|I/o","IN-OUT","v2",612.667716666063,2,"B4X1473",2019-04-18,2019-04-20,2,-1,2019-04-20 19:42:23,2019-04-20 20:12:23,1019,10,"10"
"221",153,"B4P8147","91C213A801AF0001",2019-04-21 19:23:56,2019-04-22 06:29:20,1.87,3.939,620978,620985,"O/I|I/o","IN-OUT","v2",665.465649998188,2,"B4X1473",2019-04-18,2019-04-21,3,-1,2019-04-21 19:08:56,2019-04-21 19:38:56,1020,10,"10"
"222",153,"B4P8147","91C213A801AF0001",2019-04-22 19:21:11,2019-04-23 06:38:32,1.876,3.616,622654,622668,"O/I|I/o","IN-OUT","v2",677.410266665618,2,"B4X1473",2019-04-18,2019-04-22,4,-1,2019-04-22 19:06:11,2019-04-22 19:36:11,1021,10,"10"
"223",155,"B4P8199","6B00000000008001",2019-04-27 20:04:20,2019-04-28 06:41:17,1.432,4.751,448958,449025,"O/I|I/o","IN-OUT","v2",637.029183332125,2,"B4P8872",2019-04-22,2019-04-27,5,-1,2019-04-27 19:49:20,2019-04-27 20:19:20,1022,10,"10"
"224",158,"B4P8229","EB2213A801AF0001",2019-04-11 19:55:59,2019-04-12 10:32:20,1.239,1.348,184422,184603,"o/i|I/O","IN-OUT","v2",876.372466667493,2,"B4X1267",2019-04-13,2019-04-11,-2,-1,2019-04-11 19:40:59,2019-04-11 20:10:59,1023,10,"10"
"225",245,"B4P8246","132213A801AF0001",2019-04-17 19:45:15,2019-04-18 07:59:04,0.963,0.91,489595,489807,"O/I|I/o","IN-OUT","v2",733.831833334764,2,"B4X1759",2019-04-13,2019-04-17,4,-1,2019-04-17 19:30:15,2019-04-17 20:00:15,1024,10,"10"
"226",245,"B4P8246","132213A801AF0001",2019-04-18 19:36:45,2019-04-19 06:53:21,1.124,3.713,490001,490038,"O/i|I/o","IN-OUT","v2",676.661883334319,2,"B4X1759",2019-04-13,2019-04-18,5,-1,2019-04-18 19:21:45,2019-04-18 19:51:45,1025,10,"10"
"227",40,"B4P8620","2B00000000008001",2019-04-24 20:11:45,2019-04-25 06:00:24,1.849,0.177,1291864,1292027,"O/I|I/I","IN-OUT","v2",588.652950000763,2,"B4X1838",2019-04-21,2019-04-24,3,-1,2019-04-24 19:56:45,2019-04-24 20:26:45,1026,10,"10"
"228",224,"B4P8714","05C0000000008001",2019-04-21 19:43:43,2019-04-22 06:28:12,1.929,4.658,522656,522691,"O/I|I/o","IN-OUT","v2",644.560966666539,2,"B4X1777",2019-04-20,2019-04-21,1,-1,2019-04-21 19:28:43,2019-04-21 19:58:43,1027,10,"10"
"229",258,"B4P8750","45C213A801AF0001",2019-04-23 19:00:39,2019-04-24 06:21:19,0.631,4.342,1195449,1195456,"O/I|I/I","IN-OUT","v2",680.73903333346,2,"B4P8261",2019-04-18,2019-04-23,5,-1,2019-04-23 18:45:39,2019-04-23 19:15:39,1028,10,"10"
"230",31,"B4P8972","CE00000000008001",2019-04-20 19:55:43,2019-04-21 06:31:18,0.957,3.036,3210205,3210230,"O/I|I/O","IN-OUT","v2",635.633933333556,2,"B4H0096",2019-04-18,2019-04-20,2,-1,2019-04-20 19:40:43,2019-04-20 20:10:43,1029,10,"10"
"231",31,"B4P8972","CE00000000008001",2019-04-21 19:40:23,2019-04-22 06:32:29,1.118,1.869,3210773,3210788,"O/I|I/O","IN-OUT","v2",652.131149999301,2,"B4H0096",2019-04-18,2019-04-21,3,-1,2019-04-21 19:25:23,2019-04-21 19:55:23,1030,10,"10"
"232",82,"B4P9062","32C0000000008001",2019-04-17 19:42:28,2019-04-18 06:29:35,1.45,4.642,872311,872316,"O/I|I/?","IN-OUT","v2",647.194033332666,2,"B4H1828",2019-04-14,2019-04-17,3,-1,2019-04-17 19:27:28,2019-04-17 19:57:28,1031,10,"10"
"233",82,"B4P9062","32C0000000008001",2019-04-19 20:12:31,2019-04-20 06:17:16,2.231,4.361,872888,872895,"O/I|I/o","IN-OUT","v2",604.822683334351,2,"B4H1828",2019-04-14,2019-04-19,5,-1,2019-04-19 19:57:31,2019-04-19 20:27:31,1032,10,"10"
"234",154,"B4P9140","65C0000000008001",2019-04-15 20:01:43,2019-04-16 06:27:24,1,1,2368585,2368665,"o/i|i/?","IN-OUT","v2",625.7,2,"B4P9847",2019-04-19,2019-04-15,-4,-1,2019-04-15 19:46:43,2019-04-15 20:16:43,1033,10,"10"
"235",154,"B4P9140","65C0000000008001",2019-04-20 20:00:40,2019-04-21 06:38:49,0.7,3.75,2370374,2370430,"O/i|I/o","IN-OUT","v2",638.2125,2,"B4P9847",2019-04-19,2019-04-20,1,-1,2019-04-20 19:45:40,2019-04-20 20:15:40,1034,10,"10"
"236",81,"B4P9315","5020000000008001",2019-05-03 19:49:39,2019-05-04 06:20:16,3.312,4.725,1065967,1065974,"O/I|I/o","IN-OUT","v2",630.695416665077,2,"B4H1828",2019-05-03,2019-05-03,0,-1,2019-05-03 19:34:39,2019-05-03 20:04:39,1035,10,"10"
"237",81,"B4P9315","5020000000008001",2019-05-08 19:32:03,2019-05-09 06:52:55,1.338,4.194,1068971,1069011,"O/I|I/o","IN-OUT","v2",680.936566666762,2,"B4H1828",2019-05-03,2019-05-08,5,-1,2019-05-08 19:17:03,2019-05-08 19:47:03,1036,10,"10"
"238",14,"B4P9322","CC20000000008001",2019-04-03 19:44:37,2019-04-04 06:47:35,2.872,2.334,6664069,6664118,"O/I|I/o","IN-OUT","v2",663.00556666851,2,NA,2019-04-05,2019-04-03,-2,-1,2019-04-03 19:29:37,2019-04-03 19:59:37,1037,10,"10"
"239",14,"B4P9322","CC20000000008001",2019-04-08 19:40:07,2019-04-09 06:58:34,4.712,3.964,6667469,6667656,"O/I|I/O","IN-OUT","v2",678.516066666444,2,NA,2019-04-05,2019-04-08,3,-1,2019-04-08 19:25:07,2019-04-08 19:55:07,1038,10,"10"
"240",18,"B4P9324","4C20000000008001",2019-04-15 19:31:40,2019-04-16 06:38:41,2.341,1.982,766292,766301,"O/I|I/o","IN-OUT","v2",667.049700001876,2,"B4H0234",2019-04-12,2019-04-15,3,-1,2019-04-15 19:16:40,2019-04-15 19:46:40,1039,10,"10"
"241",115,"B4P9328","6220000000008001",2019-04-14 19:36:36,2019-04-15 06:19:26,1.553,2.643,769847,769895,"O/I|I/O","IN-OUT","v2",642.877383331458,2,"B4P8414",2019-04-12,2019-04-14,2,-1,2019-04-14 19:21:36,2019-04-14 19:51:36,1040,10,"10"
"242",115,"B4P9328","6220000000008001",2019-04-15 19:48:08,2019-04-16 06:14:04,0.757,4.311,770001,770026,"?/I|I/O","IN-OUT","v2",626.005183335145,2,"B4P8414",2019-04-12,2019-04-15,3,-1,2019-04-15 19:33:08,2019-04-15 20:03:08,1041,10,"10"
"243",187,"B4P9333","2C20000000008001",2019-04-12 19:39:53,2019-04-13 06:45:34,0.75,1.283,587528,587533,"O/i|I/o","IN-OUT","v2",665.70471666654,2,"B4X1579",2019-04-13,2019-04-12,-1,-1,2019-04-12 19:24:53,2019-04-12 19:54:53,1042,10,"10"
"244",187,"B4P9333","2C20000000008001",2019-04-14 19:48:58,2019-04-15 06:46:12,0.851,4.125,587835,587844,"O/i|I/o","IN-OUT","v2",657.302083333333,2,"B4X1579",2019-04-13,2019-04-14,1,-1,2019-04-14 19:33:58,2019-04-14 20:03:58,1043,10,"10"
"245",187,"B4P9333","2C20000000008001",2019-04-15 19:55:16,2019-04-16 06:41:55,0.428,3.606,588033,588042,"O/i|I/o","IN-OUT","v2",646.71009999911,2,"B4X1579",2019-04-13,2019-04-15,2,-1,2019-04-15 19:40:16,2019-04-15 20:10:16,1044,10,"10"
"246",187,"B4P9333","2C20000000008001",2019-04-16 19:51:12,2019-04-17 06:37:58,0.59,4.242,588419,588442,"O/i|I/O","IN-OUT","v2",646.837366668383,2,"B4X1579",2019-04-13,2019-04-16,3,-1,2019-04-16 19:36:12,2019-04-16 20:06:12,1045,10,"10"
"247",187,"B4P9333","2C20000000008001",2019-04-17 19:51:08,2019-04-18 09:14:42,0.592,2.04,588683,588728,"O/I|I/O","IN-OUT","v2",803.600666666031,2,"B4X1579",2019-04-13,2019-04-17,4,-1,2019-04-17 19:36:08,2019-04-17 20:06:08,1046,10,"10"
"248",89,"B4P9361","1620000000008001",2019-04-19 20:14:23,2019-04-20 05:54:39,103.656,1.029,751652,751710,"o/i|I/O","IN-OUT","v2",580.283816667398,2,"B4X8037",2019-04-23,2019-04-19,-4,-1,2019-04-19 19:59:23,2019-04-19 20:29:23,1047,10,"10"
"249",89,"B4P9361","1620000000008001",2019-04-22 19:52:27,2019-04-23 06:13:52,3.536,4.072,755140,755252,"O/I|I/O","IN-OUT","v2",621.484533333778,2,"B4X8037",2019-04-23,2019-04-22,-1,-1,2019-04-22 19:37:27,2019-04-22 20:07:27,1048,10,"10"
"250",21,"B4P9561","FCD0000000008001",2019-04-12 19:47:36,2019-04-13 06:26:57,2.131,3.713,22435300,22435393,"O/I|I/o","IN-OUT","v2",639.411883334319,2,"B4H0229",2019-04-11,2019-04-12,1,-1,2019-04-12 19:32:36,2019-04-12 20:02:36,1049,10,"10"
"251",251,"B4P9596","ABC0000000008001",2019-04-08 19:51:41,2019-04-09 06:33:33,2.338,5.026,1122453,1122482,"O/I|I/O","IN-OUT","v2",641.950433333715,2,"B4H0534",2019-04-12,2019-04-08,-4,-1,2019-04-08 19:36:41,2019-04-08 20:06:41,1050,10,"10"
"252",259,"B4P9613","CA20000000008001",2019-04-24 19:13:27,2019-04-25 06:04:09,0.971,5.967,205558,205653,"O/I|I/o","IN-OUT","v2",650.799450000127,2,"B4H0064",2019-04-22,2019-04-24,2,-1,2019-04-24 18:58:27,2019-04-24 19:28:27,1051,10,"10"
"253",23,"B4P9614","1A20000000008001",2019-05-05 19:49:27,2019-05-06 06:25:28,4.494,5.423,311012,311171,"O/I|I/o","IN-OUT","v2",636.107050001621,2,"B4X1416",2019-05-06,2019-05-05,-1,-1,2019-05-05 19:34:27,2019-05-05 20:04:27,1052,10,"10"
"254",87,"B4P9615","EC20000000008001",2019-04-20 17:48:29,2019-04-21 05:50:17,1.135,5.1,452386,452442,"O/I|I/o","IN-OUT","v2",721.884999998411,2,"B4X1438",2019-04-22,2019-04-20,-2,-1,2019-04-20 17:33:29,2019-04-20 18:03:29,1053,10,"10"
"255",87,"B4P9615","EC20000000008001",2019-04-25 19:23:32,2019-04-26 05:58:41,0.645,3.762,454900,454907,"O/i|I/o","IN-OUT","v2",635.212700001399,2,"B4X1438",2019-04-22,2019-04-25,3,-1,2019-04-25 19:08:32,2019-04-25 19:38:32,1054,10,"10"
"256",87,"B4P9615","EC20000000008001",2019-04-26 18:46:33,2019-04-27 06:05:22,0.591,2.233,455500,455509,"O/i|I/O","IN-OUT","v2",678.853883334001,2,"B4X1438",2019-04-22,2019-04-26,4,-1,2019-04-26 18:31:33,2019-04-26 19:01:33,1055,10,"10"
"257",4,"B4P9810","4980000000008001",2019-04-25 20:13:57,2019-04-26 06:21:04,2.5,4.339,6618945,6618959,"O/I|I/O","IN-OUT","v2",607.188983333111,2,"B4H0929",2019-04-24,2019-04-25,1,-1,2019-04-25 19:58:57,2019-04-25 20:28:57,1056,10,"10"
"258",175,"B4P9973","2120000000008001",2019-04-14 19:40:23,2019-04-15 06:32:03,14.038,6.211,361843,361879,"O/I|I/O","IN-OUT","v2",651.770183332761,2,"B4X1608",2019-04-18,2019-04-14,-4,-1,2019-04-14 19:25:23,2019-04-14 19:55:23,1057,10,"10"
"259",175,"B4P9973","2120000000008001",2019-04-16 19:55:12,2019-04-17 06:20:46,2.283,5.74,363022,363038,"O/I|I/O","IN-OUT","v2",625.662333333492,2,"B4X1608",2019-04-18,2019-04-16,-2,-1,2019-04-16 19:40:12,2019-04-16 20:10:12,1058,10,"10"
"260",175,"B4P9973","2120000000008001",2019-04-17 20:08:43,2019-04-18 06:38:19,1.838,3.671,363230,363246,"O/I|I/O","IN-OUT","v2",629.661183333397,2,"B4X1608",2019-04-18,2019-04-17,-1,-1,2019-04-17 19:53:43,2019-04-17 20:23:43,1059,10,"10"
"261",175,"B4P9973","2120000000008001",2019-04-18 19:36:50,2019-04-19 06:31:00,1.349,4.222,363521,363526,"O/I|I/O","IN-OUT","v2",654.237033331394,2,"B4X1608",2019-04-18,2019-04-18,0,-1,2019-04-18 19:21:50,2019-04-18 19:51:50,1060,10,"10"
"262",175,"B4P9973","2120000000008001",2019-04-22 19:31:04,2019-04-23 06:23:51,4.569,3.892,364496,364509,"O/I|I/o","IN-OUT","v2",652.848199999332,2,"B4X1608",2019-04-18,2019-04-22,4,-1,2019-04-22 19:16:04,2019-04-22 19:46:04,1061,10,"10"
"263",175,"B4P9973","2120000000008001",2019-04-23 19:42:22,2019-04-24 06:24:52,1.648,3.19,364875,364880,"o/I|I/O","IN-OUT","v2",642.55316666762,2,"B4X1608",2019-04-18,2019-04-23,5,-1,2019-04-23 19:27:22,2019-04-23 19:57:22,1062,10,"10"
